0,1,2,3,4,5,6,7,8
0.0,3.0,3.0,0.0,0.0,0.0,70.0,21.0,-56.0
-1.0,3.0,4.0,0.0,1.0,0.0,70.0,22.0,-56.0
-2.0,3.0,5.0,1.0,1.0,0.0,71.0,23.0,-56.0
-1.0,4.0,5.0,0.0,0.0,-1.0,71.0,23.0,-57.0
-2.0,3.0,6.0,0.0,1.0,0.0,71.0,24.0,-57.0
-1.0,2.0,6.0,1.0,1.0,-1.0,72.0,25.0,-58.0
-1.0,0.0,5.0,1.0,1.0,0.0,73.0,26.0,-58.0
-1.0,0.0,4.0,0.0,1.0,0.0,73.0,27.0,-58.0
0.0,0.0,0.0,0.0,0.0,0.0,73.0,27.0,-58.0
0.0,-1.0,4.0,1.0,1.0,-1.0,74.0,28.0,-59.0
-1.0,-2.0,3.0,0.0,1.0,0.0,74.0,29.0,-59.0
-1.0,-3.0,1.0,1.0,1.0,-1.0,75.0,30.0,-60.0
-1.0,-3.0,1.0,1.0,1.0,0.0,76.0,31.0,-60.0
-1.0,-4.0,0.0,0.0,1.0,0.0,76.0,32.0,-60.0
-1.0,-4.0,0.0,1.0,2.0,-1.0,77.0,34.0,-61.0
-1.0,-5.0,0.0,0.0,1.0,0.0,77.0,35.0,-61.0
-1.0,-4.0,-1.0,1.0,1.0,0.0,78.0,36.0,-61.0
0.0,-5.0,-2.0,0.0,1.0,0.0,78.0,37.0,-61.0
0.0,-4.0,-2.0,0.0,1.0,0.0,78.0,38.0,-61.0
0.0,-3.0,-1.0,1.0,1.0,0.0,79.0,39.0,-61.0
0.0,-3.0,-3.0,0.0,1.0,0.0,79.0,40.0,-61.0
0.0,0.0,0.0,0.0,0.0,0.0,79.0,40.0,-61.0
1.0,-3.0,-3.0,0.0,1.0,0.0,79.0,41.0,-61.0
1.0,-2.0,-3.0,0.0,1.0,0.0,79.0,42.0,-61.0
0.0,-2.0,-4.0,0.0,1.0,0.0,79.0,43.0,-61.0
1.0,-1.0,-4.0,0.0,1.0,0.0,79.0,44.0,-61.0
1.0,-1.0,-4.0,1.0,1.0,0.0,80.0,45.0,-61.0
1.0,-2.0,-4.0,0.0,0.0,0.0,80.0,45.0,-61.0
