index,acc1,acc2,acc3,gro1,gro2,gro3,mag1,mag2,mag3,label
488,707,610,-576,-11,-2,-18,4601,3095,-3119,still
489,705,610,-572,-10,-2,-20,4601,3095,-3119,still
490,703,611,-568,-9,-2,-21,4601,3095,-3119,still
491,702,611,-563,-8,-2,-22,4601,3095,-3119,still
492,700,611,-558,-7,-2,-24,4601,3095,-3119,still
493,700,611,-558,-7,-2,-24,4619,3007,-3102,still
494,697,612,-551,-6,-2,-25,4619,3007,-3102,still
495,695,612,-545,-5,-2,-26,4619,3007,-3102,still
496,691,613,-539,-4,-2,-27,4619,3007,-3102,still
497,689,615,-534,-2,-1,-28,4619,3007,-3102,still
498,687,616,-528,-1,-1,-30,4619,3007,-3102,still
499,685,616,-523,1,0,-31,4619,3007,-3102,still
500,682,617,-519,2,0,-32,4619,3007,-3102,still
501,679,618,-515,4,1,-33,4619,3007,-3102,still
502,676,620,-512,6,1,-34,4619,3007,-3102,still
503,676,620,-512,6,1,-34,4619,3007,-3102,still
504,674,621,-509,8,2,-35,4619,2936,-3170,still
505,672,621,-508,10,3,-36,4619,2936,-3170,still
506,671,621,-507,11,3,-37,4619,2936,-3170,still
507,669,622,-506,13,4,-38,4619,2936,-3170,still
508,668,622,-505,15,5,-39,4619,2936,-3170,still
509,668,621,-504,17,5,-40,4619,2936,-3170,still
510,667,621,-502,19,6,-42,4619,2936,-3170,still
511,666,622,-501,20,7,-43,4619,2936,-3170,still
512,665,622,-501,22,8,-44,4619,2936,-3170,still
513,663,622,-504,24,8,-46,4619,2936,-3170,still
514,663,622,-504,24,8,-46,4619,2936,-3170,still
515,662,623,-507,25,9,-47,4601,3095,-3187,still
516,661,624,-510,27,10,-48,4601,3095,-3187,still
517,660,625,-514,29,10,-49,4601,3095,-3187,still
518,661,626,-518,30,11,-51,4601,3095,-3187,still
519,662,627,-521,32,12,-52,4601,3095,-3187,still
520,663,627,-525,34,12,-53,4601,3095,-3187,still
521,663,628,-527,35,13,-55,4601,3095,-3187,still
522,664,628,-530,37,13,-56,4601,3095,-3187,still
523,665,628,-534,39,13,-57,4601,3095,-3187,still
524,665,628,-534,39,13,-57,4601,3095,-3187,still
525,667,628,-536,41,14,-58,4601,3095,-3187,still
526,668,628,-538,43,14,-59,4760,2972,-3204,still
527,670,627,-540,45,14,-61,4760,2972,-3204,still
528,672,625,-543,47,15,-62,4760,2972,-3204,still
529,674,623,-546,50,15,-63,4760,2972,-3204,still
530,675,621,-549,52,15,-64,4760,2972,-3204,still
531,676,618,-552,54,16,-65,4760,2972,-3204,still
532,677,614,-555,56,16,-66,4760,2972,-3204,still
533,678,610,-559,59,16,-67,4760,2972,-3204,still
534,679,605,-563,61,16,-68,4760,2972,-3204,still
535,679,605,-563,61,16,-68,4760,2972,-3204,still
536,679,600,-568,63,17,-69,4760,2972,-3204,still
537,680,594,-573,66,17,-70,4742,2919,-3221,still
538,680,588,-578,68,17,-71,4742,2919,-3221,still
539,681,582,-584,70,17,-72,4742,2919,-3221,still
540,681,575,-589,72,17,-73,4742,2919,-3221,still
541,682,568,-593,74,17,-74,4742,2919,-3221,still
542,682,561,-597,77,17,-74,4742,2919,-3221,still
543,681,553,-601,79,17,-75,4742,2919,-3221,still
544,681,546,-606,81,17,-76,4742,2919,-3221,still
545,681,546,-606,81,17,-76,4742,2919,-3221,still
546,681,538,-609,83,17,-77,4742,2919,-3221,still
547,680,529,-613,85,17,-77,4742,2919,-3221,still
548,680,521,-616,86,17,-78,4848,2919,-3392,still
549,680,512,-619,88,17,-79,4848,2919,-3392,still
550,679,503,-622,90,17,-79,4848,2919,-3392,still
551,678,494,-624,92,17,-80,4848,2919,-3392,still
552,677,485,-626,93,17,-80,4848,2919,-3392,still
553,676,476,-627,95,17,-81,4848,2919,-3392,still
554,675,467,-629,96,17,-81,4848,2919,-3392,still
555,674,458,-632,97,17,-82,4848,2919,-3392,still
556,674,458,-632,97,17,-82,4848,2919,-3392,still
557,672,449,-634,98,17,-82,4848,2919,-3392,still
558,671,441,-636,99,17,-82,4848,2919,-3392,still
559,669,433,-638,100,17,-83,4760,2901,-3375,still
560,666,426,-639,101,17,-83,4760,2901,-3375,still
561,664,419,-641,102,17,-83,4760,2901,-3375,still
562,661,413,-643,102,17,-83,4760,2901,-3375,still
563,659,407,-644,103,17,-84,4760,2901,-3375,still
564,657,401,-644,104,17,-84,4760,2901,-3375,still
565,655,395,-645,104,17,-84,4760,2901,-3375,still
566,655,395,-645,104,17,-84,4760,2901,-3375,still
567,653,388,-644,105,18,-84,4760,2901,-3375,still
568,651,381,-644,106,18,-84,4760,2901,-3375,still
569,650,374,-644,106,18,-84,4760,2901,-3375,still
570,648,365,-645,107,18,-84,4760,2901,-3375,still
571,646,357,-646,107,19,-84,4760,2901,-3375,still
572,644,348,-646,108,19,-84,4760,2901,-3375,still
573,643,340,-647,108,20,-84,4760,2901,-3375,still
574,642,332,-649,108,20,-84,4760,2901,-3375,still
575,640,325,-652,108,21,-84,4760,2901,-3375,still
576,640,318,-654,108,21,-84,4760,2901,-3375,still
577,640,318,-654,108,21,-84,4760,2901,-3375,still
578,638,311,-656,108,21,-84,4760,2901,-3375,still
579,637,306,-659,107,22,-84,4760,2901,-3375,still
580,636,300,-663,107,22,-84,4760,2901,-3375,still
581,634,294,-667,106,22,-84,4760,2901,-3375,still
582,633,287,-670,106,23,-84,4760,2901,-3375,still
583,632,282,-675,105,23,-84,4760,2901,-3375,still
584,631,277,-680,104,23,-84,4760,2901,-3375,still
585,630,272,-685,104,23,-84,4760,2901,-3375,still
586,629,266,-689,103,24,-84,4760,2901,-3375,still
587,628,261,-694,102,24,-84,4760,2901,-3375,still
588,628,261,-694,102,24,-84,4760,2901,-3375,still
589,628,256,-699,101,24,-84,4760,2901,-3375,still
590,627,252,-704,100,23,-83,4760,2901,-3375,still
591,626,248,-709,99,23,-83,4760,2901,-3375,still
592,625,244,-713,98,23,-83,4760,2901,-3375,still
593,625,241,-716,97,22,-83,4795,2653,-3375,still
594,624,238,-719,96,22,-83,4795,2653,-3375,still
595,624,235,-722,95,21,-82,4795,2653,-3375,still
596,624,230,-724,95,21,-82,4795,2653,-3375,still
597,623,226,-726,94,20,-82,4795,2653,-3375,still
598,623,226,-726,94,20,-82,4795,2653,-3375,still
599,624,221,-727,94,20,-81,4795,2653,-3375,still
600,624,216,-729,94,19,-81,4795,2653,-3375,still
601,624,210,-729,93,19,-80,4795,2653,-3375,still
602,625,204,-729,93,18,-79,4795,2653,-3375,still
603,626,196,-730,93,18,-78,4795,2653,-3375,still
604,628,189,-730,93,18,-78,5218,2830,-3716,still
605,629,181,-730,92,17,-77,5218,2830,-3716,still
606,630,175,-731,92,17,-76,5218,2830,-3716,still
607,630,168,-730,92,17,-75,5218,2830,-3716,still
608,631,161,-730,91,16,-73,5218,2830,-3716,still
609,631,161,-730,91,16,-73,5218,2830,-3716,still
610,633,154,-731,91,16,-72,5218,2830,-3716,still
611,634,147,-731,90,16,-71,5218,2830,-3716,still
612,634,141,-731,90,15,-70,5218,2830,-3716,still
613,635,134,-731,89,15,-69,5218,2830,-3716,still
614,636,128,-731,88,15,-67,5218,2830,-3716,still
615,636,121,-732,88,15,-66,5218,2901,-3818,still
616,637,114,-732,87,14,-64,5218,2901,-3818,still
617,639,108,-733,86,14,-63,5218,2901,-3818,still
618,640,102,-734,86,14,-61,5218,2901,-3818,still
619,640,102,-734,86,14,-61,5218,2901,-3818,still
620,641,96,-734,85,14,-60,5218,2901,-3818,still
621,642,91,-735,84,13,-58,5218,2901,-3818,still
622,643,86,-737,83,13,-56,5218,2901,-3818,still
623,644,80,-739,83,13,-54,5218,2901,-3818,still
624,645,74,-741,82,12,-52,5218,2901,-3818,still
625,647,68,-742,82,12,-50,5218,2901,-3818,still
626,649,62,-744,81,12,-47,5254,2865,-3852,still
627,651,56,-745,81,12,-45,5254,2865,-3852,still
628,653,50,-746,80,11,-43,5254,2865,-3852,still
629,656,45,-748,80,11,-40,5254,2865,-3852,still
630,656,45,-748,80,11,-40,5254,2865,-3852,still
631,658,39,-749,79,10,-38,5254,2865,-3852,still
632,660,34,-749,79,10,-36,5254,2865,-3852,still
633,663,28,-749,78,10,-33,5254,2865,-3852,still
634,665,23,-750,77,9,-31,5254,2865,-3852,still
635,668,18,-752,76,9,-28,5254,2865,-3852,still
636,671,14,-753,75,8,-26,5254,2865,-3852,still
637,673,10,-755,74,8,-24,5342,2883,-3767,still
638,675,7,-757,73,8,-21,5342,2883,-3767,still
639,676,4,-760,72,7,-19,5342,2883,-3767,still
640,676,4,-760,72,7,-19,5342,2883,-3767,still
641,678,1,-762,71,7,-17,5342,2883,-3767,still
642,680,-2,-764,70,6,-15,5342,2883,-3767,still
643,682,-5,-765,68,6,-12,5342,2883,-3767,still
644,684,-7,-767,67,5,-10,5342,2883,-3767,still
645,686,-8,-769,65,5,-8,5342,2883,-3767,still
646,688,-10,-771,64,5,-6,5342,2883,-3767,still
647,689,-11,-774,62,4,-4,5342,2883,-3767,still
648,690,-11,-776,60,4,-2,5412,2848,-3869,still
649,691,-11,-777,59,3,-1,5412,2848,-3869,still
650,692,-11,-779,57,2,1,5412,2848,-3869,still
651,692,-11,-779,57,2,1,5412,2848,-3869,still
652,693,-11,-780,55,2,3,5412,2848,-3869,still
653,695,-10,-781,54,2,5,5412,2848,-3869,still
654,696,-10,-783,52,1,7,5412,2848,-3869,still
655,697,-9,-785,50,1,9,5412,2848,-3869,still
656,698,-7,-787,49,0,11,5412,2848,-3869,still
657,699,-6,-787,47,0,12,5412,2848,-3869,still
658,700,-4,-787,45,0,14,5412,2848,-3869,still
659,701,-1,-788,44,-1,16,5448,2848,-3869,still
660,702,2,-789,42,-1,18,5448,2777,-4005,still
661,702,2,-789,42,-1,18,5448,2777,-4005,still
662,703,5,-790,40,-2,19,5448,2777,-4005,still
663,705,9,-792,39,-2,21,5448,2777,-4005,still
664,706,12,-793,37,-2,22,5448,2777,-4005,still
665,707,16,-796,36,-3,24,5448,2777,-4005,still
666,709,20,-798,34,-3,26,5448,2777,-4005,still
667,711,24,-801,33,-3,27,5448,2777,-4005,still
668,713,29,-803,32,-4,29,5448,2777,-4005,still
669,715,34,-807,31,-4,31,5448,2777,-4005,still
670,716,38,-809,30,-5,32,5448,2777,-4005,still
671,716,38,-809,30,-5,32,5483,2600,-3937,still
672,717,42,-812,29,-5,34,5483,2600,-3937,still
673,718,47,-817,29,-6,35,5483,2600,-3937,still
674,718,51,-821,28,-7,36,5483,2600,-3937,still
675,719,55,-825,26,-7,37,5483,2600,-3937,still
676,721,58,-829,25,-8,39,5483,2600,-3937,still
677,724,61,-833,24,-9,40,5483,2600,-3937,still
678,728,64,-835,23,-9,41,5483,2600,-3937,still
679,733,67,-836,22,-10,42,5483,2600,-3937,still
680,738,69,-837,21,-11,43,5483,2600,-3937,still
681,738,69,-837,21,-11,43,5483,2600,-3937,still
682,743,71,-836,20,-11,44,5518,2636,-3903,still
683,748,73,-837,19,-12,45,5518,2636,-3903,still
684,753,75,-838,17,-12,46,5518,2636,-3903,still
685,759,77,-839,16,-13,46,5518,2636,-3903,still
686,764,79,-840,14,-13,47,5518,2636,-3903,still
687,769,82,-842,12,-13,48,5518,2636,-3903,still
688,774,84,-846,10,-14,48,5518,2636,-3903,still
689,777,88,-849,8,-14,49,5518,2636,-3903,still
690,781,93,-853,6,-14,49,5518,2636,-3903,still
691,783,98,-859,3,-14,49,5518,2636,-3903,still
692,783,98,-859,3,-14,49,5518,2636,-3903,still
693,785,104,-864,1,-14,50,5589,2742,-3903,still
694,786,111,-871,-2,-15,50,5589,2742,-3903,still
695,786,119,-878,-4,-15,49,5589,2742,-3903,still
696,786,127,-884,-7,-15,49,5589,2742,-3903,still
697,784,136,-890,-10,-16,49,5589,2742,-3903,still
698,782,144,-895,-12,-16,48,5589,2742,-3903,still
699,781,152,-899,-15,-17,48,5589,2742,-3903,still
700,779,159,-902,-18,-17,47,5589,2742,-3903,still
701,776,166,-904,-20,-18,47,5589,2742,-3903,still
702,776,166,-904,-20,-18,47,5589,2742,-3903,still
703,773,174,-905,-22,-19,46,5589,2742,-3903,still
704,770,180,-905,-24,-20,45,5500,2547,-3954,still
705,767,185,-905,-26,-21,45,5500,2547,-3954,still
706,763,190,-902,-28,-22,44,5500,2547,-3954,still
707,760,194,-899,-30,-23,43,5500,2547,-3954,still
708,758,198,-894,-31,-24,43,5500,2547,-3954,still
709,755,202,-889,-33,-25,42,5500,2547,-3954,still
710,752,205,-885,-34,-26,42,5500,2547,-3954,still
711,748,207,-878,-36,-28,41,5500,2547,-3954,still
712,745,209,-871,-37,-29,41,5500,2547,-3954,still
713,745,209,-871,-37,-29,41,5500,2547,-3954,still
714,741,212,-863,-38,-30,40,5500,2547,-3954,still
715,737,214,-855,-39,-31,40,5395,2512,-3852,still
716,733,216,-846,-40,-32,40,5395,2512,-3852,still
717,728,219,-836,-42,-33,39,5395,2512,-3852,still
718,723,221,-827,-43,-34,39,5395,2512,-3852,still
719,717,223,-817,-44,-35,39,5395,2512,-3852,still
720,712,226,-808,-45,-36,39,5395,2512,-3852,still
721,707,229,-799,-46,-37,39,5395,2512,-3852,still
722,702,232,-790,-47,-37,39,5395,2512,-3852,still
723,702,232,-790,-47,-37,39,5395,2512,-3852,still
724,697,236,-782,-48,-37,39,5395,2512,-3852,still
725,691,241,-774,-49,-38,39,5395,2512,-3852,still
726,686,246,-766,-49,-38,39,5606,2582,-3818,still
727,681,250,-759,-50,-38,39,5606,2582,-3818,still
728,676,255,-755,-50,-38,40,5606,2582,-3818,still
729,671,260,-751,-50,-38,40,5606,2582,-3818,still
730,666,265,-748,-50,-38,40,5606,2582,-3818,still
731,661,270,-746,-50,-38,41,5606,2582,-3818,still
732,657,275,-743,-49,-38,41,5606,2582,-3818,still
733,653,278,-742,-49,-37,41,5606,2582,-3818,still
734,653,278,-742,-49,-37,41,5606,2582,-3818,still
735,650,282,-741,-48,-37,42,5606,2582,-3818,still
736,647,284,-740,-47,-37,42,5606,2582,-3818,still
737,645,285,-738,-46,-37,42,5606,2582,-3818,still
738,644,285,-737,-45,-37,43,5606,2582,-3818,still
739,644,285,-736,-45,-36,43,5606,2582,-3818,still
740,644,283,-735,-44,-36,43,5606,2582,-3818,still
741,646,280,-734,-43,-36,43,5606,2582,-3818,still
742,646,277,-734,-42,-36,44,5606,2582,-3818,still
743,648,274,-734,-42,-37,44,5606,2582,-3818,still
744,650,271,-734,-42,-37,44,5606,2582,-3818,still
745,650,271,-734,-42,-37,44,5606,2582,-3818,still
746,653,267,-732,-42,-37,44,5606,2582,-3818,still
747,655,264,-730,-42,-38,44,5606,2582,-3818,still
748,657,262,-727,-42,-38,44,5606,2582,-3818,still
749,658,260,-725,-42,-39,44,5606,2582,-3818,still
750,660,258,-723,-42,-39,44,5606,2582,-3818,still
751,662,257,-720,-43,-39,44,5606,2582,-3818,still
752,664,257,-716,-43,-40,44,5606,2582,-3818,still
753,666,259,-713,-43,-40,44,5606,2582,-3818,still
754,667,261,-711,-44,-41,45,5606,2582,-3818,still
755,667,261,-711,-44,-41,45,5606,2582,-3818,still
756,668,264,-708,-45,-41,45,5606,2582,-3818,still
757,670,267,-705,-45,-41,45,5606,2582,-3818,still
758,672,271,-702,-45,-41,45,5606,2582,-3818,still
759,673,276,-699,-46,-41,45,5606,2582,-3818,still
760,674,281,-698,-46,-41,46,5377,2494,-3835,still
761,675,287,-696,-47,-41,46,5377,2494,-3835,still
762,675,292,-694,-47,-41,46,5377,2494,-3835,still
763,676,299,-692,-47,-40,46,5377,2494,-3835,still
764,677,306,-691,-47,-40,46,5377,2494,-3835,still
765,678,313,-689,-47,-40,46,5377,2494,-3835,still
766,678,313,-689,-47,-40,46,5377,2494,-3835,still
767,679,320,-688,-47,-39,46,5377,2494,-3835,still
768,680,327,-686,-47,-39,46,5377,2494,-3835,still
769,681,334,-684,-47,-38,46,5377,2494,-3835,still
770,682,342,-683,-47,-38,46,5377,2494,-3835,still
771,682,349,-682,-46,-38,46,5289,2370,-3579,still
772,683,356,-681,-46,-37,46,5289,2370,-3579,still
773,683,364,-679,-46,-37,46,5289,2370,-3579,still
774,684,371,-678,-45,-36,46,5289,2370,-3579,still
775,684,378,-676,-45,-36,45,5289,2370,-3579,still
776,684,378,-676,-45,-36,45,5289,2370,-3579,still
777,683,385,-674,-44,-35,45,5289,2370,-3579,still
778,682,391,-673,-43,-35,45,5289,2370,-3579,still
779,683,397,-671,-42,-35,44,5289,2370,-3579,still
780,683,402,-669,-41,-34,44,5289,2370,-3579,still
781,683,408,-668,-40,-34,43,5289,2370,-3579,still
782,682,412,-668,-39,-34,43,5448,2317,-3596,still
783,681,417,-667,-38,-33,43,5448,2317,-3596,still
784,680,421,-666,-37,-33,42,5448,2317,-3596,still
785,679,424,-664,-36,-33,42,5448,2317,-3596,still
786,678,427,-661,-35,-32,41,5448,2317,-3596,still
787,678,427,-661,-35,-32,41,5448,2317,-3596,still
788,677,428,-659,-33,-32,41,5448,2317,-3596,still
789,675,430,-657,-32,-32,40,5448,2317,-3596,still
790,674,430,-655,-31,-31,40,5448,2317,-3596,still
791,673,430,-654,-29,-31,39,5448,2317,-3596,still
792,672,430,-653,-28,-31,39,5448,2317,-3596,still
793,671,430,-652,-26,-30,38,5289,2512,-3647,still
794,670,429,-651,-25,-30,38,5289,2512,-3647,still
795,668,427,-649,-24,-29,37,5289,2512,-3647,still
796,665,426,-648,-22,-29,37,5289,2512,-3647,still
797,664,424,-647,-21,-28,36,5289,2512,-3647,still
798,664,424,-647,-21,-28,36,5289,2512,-3647,still
799,663,422,-646,-20,-27,36,5289,2512,-3647,still
800,661,420,-646,-19,-27,36,5289,2512,-3647,still
801,660,418,-646,-18,-26,35,5289,2512,-3647,still
802,658,416,-646,-17,-25,35,5289,2512,-3647,still
803,657,413,-645,-16,-25,34,5289,2512,-3647,still
804,656,411,-645,-15,-24,34,5324,2476,-3613,still
805,655,408,-645,-14,-23,33,5324,2476,-3613,still
806,654,406,-645,-13,-22,33,5324,2476,-3613,still
807,653,403,-645,-13,-22,32,5324,2476,-3613,still
808,653,403,-645,-13,-22,32,5324,2476,-3613,still
809,652,400,-645,-12,-21,32,5324,2476,-3613,still
810,651,398,-645,-11,-20,31,5324,2476,-3613,still
811,650,395,-645,-11,-20,31,5324,2476,-3613,still
812,650,393,-644,-10,-19,30,5324,2476,-3613,still
813,650,390,-644,-10,-18,30,5324,2476,-3613,still
814,650,387,-645,-9,-17,30,5324,2476,-3613,still
815,650,385,-646,-9,-17,29,5359,2370,-3716,still
816,651,382,-647,-9,-16,29,5359,2370,-3716,still
817,651,378,-648,-8,-15,29,5359,2370,-3716,still
818,652,375,-649,-8,-14,28,5359,2370,-3716,still
819,652,375,-649,-8,-14,28,5359,2370,-3716,still
820,653,372,-650,-8,-14,28,5359,2370,-3716,still
821,654,370,-651,-8,-13,27,5359,2370,-3716,still
822,655,368,-654,-8,-13,27,5359,2370,-3716,still
823,656,367,-656,-9,-12,27,5359,2370,-3716,still
824,657,367,-658,-9,-11,26,5359,2370,-3716,still
825,658,366,-660,-9,-11,26,5359,2370,-3716,still
826,660,367,-663,-9,-10,25,5324,2441,-3750,still
827,661,368,-667,-9,-10,25,5324,2441,-3750,still
828,662,370,-671,-10,-9,25,5324,2441,-3750,still
829,662,370,-671,-10,-9,25,5324,2441,-3750,still
830,663,372,-674,-10,-9,24,5324,2441,-3750,still
831,665,373,-678,-10,-9,23,5324,2441,-3750,still
832,666,375,-681,-10,-9,23,5324,2441,-3750,still
833,668,376,-684,-10,-8,23,5324,2441,-3750,still
834,669,378,-687,-10,-8,22,5324,2441,-3750,still
835,670,380,-690,-10,-9,22,5324,2441,-3750,still
836,671,382,-693,-10,-9,21,5324,2441,-3750,still
837,673,384,-697,-10,-9,21,5289,2547,-3647,still
838,675,385,-702,-10,-9,20,5289,2547,-3647,still
839,677,387,-706,-9,-10,19,5289,2547,-3647,still
840,677,387,-706,-9,-10,19,5289,2547,-3647,still
841,679,389,-710,-9,-11,19,5289,2547,-3647,still
842,680,391,-714,-9,-11,18,5289,2547,-3647,still
843,681,393,-717,-9,-12,17,5289,2547,-3647,still
844,683,395,-721,-9,-13,17,5289,2547,-3647,still
845,685,396,-724,-9,-14,16,5289,2547,-3647,still
846,688,399,-727,-9,-15,15,5289,2547,-3647,still
847,689,401,-731,-9,-16,15,5289,2547,-3647,still
848,691,403,-732,-9,-17,14,5236,2423,-3647,still
849,693,404,-733,-9,-18,13,5236,2423,-3801,still
850,693,404,-733,-9,-18,13,5236,2423,-3801,still
851,694,405,-733,-8,-18,12,5236,2423,-3801,still
852,696,406,-734,-8,-19,12,5236,2423,-3801,still
853,697,408,-734,-8,-20,11,5236,2423,-3801,still
854,698,409,-734,-7,-21,10,5236,2423,-3801,still
855,699,410,-733,-7,-22,10,5236,2423,-3801,still
856,699,410,-732,-6,-22,9,5236,2423,-3801,still
857,700,411,-730,-6,-23,8,5236,2423,-3801,still
858,700,411,-728,-5,-23,7,5236,2423,-3801,still
859,700,412,-726,-5,-24,7,5201,2423,-3801,still
860,699,412,-725,-4,-24,6,5201,2388,-3767,still
861,699,412,-725,-4,-24,6,5201,2388,-3767,still
862,698,412,-724,-3,-24,5,5201,2388,-3767,still
863,699,410,-722,-3,-24,5,5201,2388,-3767,still
864,699,409,-721,-2,-24,4,5201,2388,-3767,still
865,699,406,-720,-1,-24,3,5201,2388,-3767,still
866,699,403,-719,-1,-24,3,5201,2388,-3767,still
867,699,400,-718,0,-24,2,5201,2388,-3767,still
868,698,397,-718,1,-24,1,5201,2388,-3767,still
869,697,394,-718,1,-23,1,5201,2388,-3767,still
870,696,390,-718,2,-23,0,5201,2388,-3767,still
871,696,390,-718,2,-23,0,5218,2264,-3613,still
872,696,386,-717,2,-23,-1,5218,2264,-3613,still
873,696,382,-717,3,-22,-1,5218,2264,-3613,still
874,695,378,-717,3,-22,-2,5218,2264,-3613,still
875,694,374,-717,4,-21,-2,5218,2264,-3613,still
876,693,370,-717,5,-21,-3,5218,2264,-3613,still
877,693,365,-718,5,-20,-3,5218,2264,-3613,still
878,694,361,-718,6,-20,-4,5218,2264,-3613,still
879,694,357,-719,6,-19,-4,5218,2264,-3613,still
880,694,353,-720,6,-19,-4,5218,2264,-3613,still
881,694,349,-720,7,-18,-5,5218,2264,-3613,still
882,694,349,-720,7,-18,-5,5465,2512,-3681,still
883,693,346,-721,7,-17,-5,5465,2512,-3681,still
884,693,342,-721,8,-17,-5,5465,2512,-3681,still
885,693,339,-722,8,-16,-6,5465,2512,-3681,still
886,693,336,-722,8,-16,-6,5465,2512,-3681,still
887,692,334,-723,9,-16,-6,5465,2512,-3681,still
888,692,331,-723,9,-15,-6,5465,2512,-3681,still
889,691,328,-722,9,-15,-7,5465,2512,-3681,still
890,690,326,-722,10,-15,-7,5465,2512,-3681,still
891,689,324,-722,10,-14,-7,5465,2512,-3681,still
892,689,324,-722,10,-14,-7,5465,2512,-3681,still
893,688,323,-723,10,-14,-7,5218,2512,-3818,still
894,687,321,-722,10,-14,-7,5218,2512,-3818,still
895,687,319,-721,10,-13,-8,5218,2512,-3818,still
896,687,317,-720,11,-13,-8,5218,2512,-3818,still
897,686,316,-719,11,-12,-8,5218,2512,-3818,still
898,685,314,-717,11,-12,-8,5218,2512,-3818,still
899,685,313,-716,11,-12,-9,5218,2512,-3818,still
900,684,311,-714,12,-11,-9,5218,2512,-3818,still
901,683,309,-714,12,-11,-9,5218,2512,-3818,still
902,683,307,-714,12,-10,-9,5218,2512,-3818,still
903,683,307,-714,12,-10,-9,5218,2512,-3818,still
904,683,306,-714,12,-10,-9,5218,2512,-3818,still
905,683,304,-713,12,-9,-10,5218,2512,-3818,still
906,683,302,-714,12,-9,-10,5218,2512,-3818,still
907,683,301,-715,13,-8,-10,5218,2512,-3818,still
908,683,300,-715,13,-8,-10,5218,2512,-3818,still
909,682,298,-717,13,-7,-10,5218,2512,-3818,still
910,682,296,-718,13,-7,-11,5218,2512,-3818,still
911,682,295,-719,13,-6,-11,5218,2512,-3818,still
912,682,293,-721,13,-6,-11,5218,2512,-3818,still
913,682,293,-721,13,-6,-11,5218,2512,-3818,still
914,681,291,-723,13,-6,-11,5218,2512,-3818,still
915,681,289,-725,13,-5,-11,5218,2512,-3818,still
916,681,288,-727,13,-5,-11,5218,2512,-3818,still
917,681,285,-730,13,-5,-11,5218,2512,-3818,still
918,680,283,-731,13,-5,-12,5218,2512,-3818,still
919,680,281,-733,14,-5,-12,5218,2512,-3818,still
920,679,279,-734,14,-4,-12,5218,2512,-3818,still
